review_id,user_id,business_id,stars,useful,funny,cool,text,date
eAbTXyIAEh4ohD_giu_JSg,asS28FXey7lS1eYNRSOfEQ,Y16H2fSdBeriQgDD_A-aFw,4,0,0,0,"One of the smallest Margaritaville stores I have visited.  Having been to Key West, Orlando, and Las Vegas prior this was a little dissappointing.  Selections are small and prices are high...",2010-10-08 22:44:00
amvCyAqII5-l_NGSNMiIXw,IXzc061KJM_2rs1LHGhMbw,q7mT2AVq7uG_1kmph-NYXw,4,1,0,0,"Fun raw bar, & cocktails on a dock with a water view.  We had a great time!",2012-10-09 21:31:17
38mH575pPIP99e4KPiNT7A,f2C52Zx8Q0xoWC32IKZGdw,HdV1pzSFK7kpgd60AKUHyQ,1,0,0,0,"The ambiance is quiet unique and has a sense of history to it. The service was courteous, though a little on the slow side. The portions are quiet large but the food itself was not up to par. The sauces weren't cooked properly and didn't blend with the food. The cake in the dessert was a disappointment too.",2007-12-16 14:04:09
NbX3HNpI-ujIKrcRa-op7g,cE3dSYacWYpsd1I58lP42Q,q7mT2AVq7uG_1kmph-NYXw,1,2,0,0,"Ordered snapper and we waited over 90 minuets for our food.  After 90 minutes our server comes and informs us that they are out of snapper. I told her we were done and she goes ti get our bill for the 2 beers we had while we were waiting. .... i said to her  ""are you really going to charge us after we waited 90 to be told that you had no snapper "" and at that point she said don't worry about it. ... that should have been her first reaction",2015-04-03 01:38:54
uuIfTdXoGpIigLPFJ1u2Zw,gZC7BjgkXImxeAUScGewKA,qaPADjsU6c0Ufho0zdL6Yw,5,0,0,0,"tropical-themed, great  food, good place to go for drinks with a few friends.  outside tables in the summertime and close proximity to other bars if you want to make a night of it.",2006-01-05 20:38:56
euJU0nU-PeZfDQOPOmga_g,pMltyeuU4SjT6Y8YVy7HBA,qaPADjsU6c0Ufho0zdL6Yw,3,0,0,0,"In terms of being fun, Azure is definitely the place to go.  But, I am going to dock this place a little because the gazpacho was too acidic.  And this is coming from me, a person who drowns his food in lemon juice.

Still, Azure is a fun place to hang out with friends.  It's friendly, social, and the food is all in all pretty edible.",2006-07-07 20:49:27
kRYjmF9Aoxh1FDk7pcRW3Q,hbf7IjpU8cIfGMnuuJU9jQ,q7mT2AVq7uG_1kmph-NYXw,4,0,0,0,"Great waterfront seating. A perfect place to kick back, enjoy the view and have some fresh seafood.  Speaking of,  the raw bar is a must.  I went with the grouper and shrimp - both were perfect.",2015-04-02 18:45:56
jEJj2K4I1g6Az6JWKirw1Q,DAwBA5jRZtC-s--9TQqAqQ,cUi8TwIH_dt91b_KfPRdTg,5,1,0,0,"Love this place, been coming here , forever. The best duck fried rice &  Saint Paul sandwiches. Moved away from STL but always like coming home for great food. This Chinese food had stayed consistent. A must try, just go in the day time.",2015-06-11 13:38:59
0MOR2j_hyWTyRzgW_pLeqw,IpLRJY4CP3fXtlEd8Y4GFQ,9dsBxz6xlVTjpNZXFQ7xuw,2,4,5,2,"Can't tell you how many times I ordered from this place when I lived in Lansdowne. I always got their fried shrimp and fries which was extremely greasy. The fries were shoestring fries, my least favorite.  Cheap quality seafood. I'm surprised this place is still open, but I guess there's not a whole lot of choices for seafood in that area.",2011-08-01 13:38:54
bZE6g7ayqBRU4Jn1JkOmxg,t77iaBQb3pyj2rtwffiLEg,gRHfRxTqaf_oUapIB9MMUA,2,0,0,0,"I have been to this cosi twice now.. Although not the cleanest cosi it's location is convenient. During my last visit I ordered the steak salad. The first time I received it, there was a big hair on it staring at me, after an apology from the staff they made me another one. This time there was a random grape in the salad and the steak was not good at all. I must say the panera steak salad is superior by far.",2014-02-09 17:38:39
nP-rCEiocarrttU5uyNSUw,dymteNPbka9-FdYalzCVog,q7mT2AVq7uG_1kmph-NYXw,1,0,0,0,Never got to the all-u-can eat fish feed on Friday.  Since this is a Smoking Permitted restaurant/bar we decided to pass and go next door.,2015-03-08 16:33:09
WSAw11mdfamVD2hFVvYkxw,KuYOQa9gGKK9h1HfvRDAMA,gRHfRxTqaf_oUapIB9MMUA,3,0,0,0,"Great bowls, nice sandwiches, salads are mostly greens but tasty. Great takeout. Service was friendly.",2014-03-02 21:14:34
2mPyDBB0JmjoI3GX5qKWpg,lEcXhhF6oXx7zOaJq9SaHQ,qaPADjsU6c0Ufho0zdL6Yw,5,2,0,1,"I ate here once before and had a very mediocre experience.  But I went back last night and ate the world's best fish tacos.  Ok, maybe not the world's best, but Philly's best for sure.  The mahi mahi was perfectly crusted, the chipotle mayo was delicious, and the cabbage, lettuce, & tomatoes were precisely the right accompaniments.  The bartenders are cool and the scene is warm.  I'll be back very soon.",2008-01-14 01:21:47
wbdlAiVPIORBLMJihmG-jA,j1bejO1y90w5EhzIRAUqjA,Bzsh379eU98B4IRDogy8Wg,2,2,0,0,"Pros:
- onsite
- safe
- good quality ingredients
- good cookies
- holiday pies
- some friendly staff
- reasonably priced
Cons:
- good quality ingredients but poorly cooked

Love or Hate it, you gotta live with it if you are a Micronite.  Sadly, many of my co-workers only eat there at gunpoint.  

I feel that it is diamond in the rough as it has good quality ingredients.  I notice this when they are making the the sandwiches in front of you and the stuff they use is no different than what you see at good quality delies like Specialities.  It's certainly better ingredients than subway.  But sadly, the sandwiches aren't made well- soaking wet sandwiches, whole leafs of lettuce.  I don't blame the staff because there's no motivation for them to care or do a good job.  If they do a better job, they still get paid the same.  I think the contracting company should reward merit.  If they serve more of their items, than the staff should be rewarded accordingly.  It's win-win-win.  We the customer win, the staff win, and the contractors win.   

Their baked goods staff are really good.  I recommend getting a holiday pie when they offer a really good selection during thanksgiving/Christmas.",2009-06-13 22:01:45
iRFHEgJbaUb5D80pitoA9Q,nAfh5ibrq2q2BBWrg5fzxQ,gRHfRxTqaf_oUapIB9MMUA,5,3,0,0,The staff is friendly and the food is great. Visit after 6pm because it should be less crowded. Unlike Brew-HaHa the employees actually speak to you and say goodbye when you leave. Try the Hot Apple Cider.,2010-03-29 01:27:47
AE39G0eQEddMBdJzWpBL1g,Ed8cYzElLnjq2a4JHvXyTQ,Y16H2fSdBeriQgDD_A-aFw,5,0,0,0,Paula our waitress was the Best!  She gave us recommendations of where to go and even found us a place to watch the Buffallo Bills on Sunday. She made this the most amazing experience ever! I love this place!,2014-09-12 21:29:54
rcMKlFICKQXVoV8TATW6lg,QjFGvqSYsNOhZc4wdRI2SA,HdV1pzSFK7kpgd60AKUHyQ,1,2,0,0,"Just an FYI, this location closed down recently.  I was never a big fan of Buca Di Beppo, but there always seemed to be a lot of cars in the parking lot for whatever reason.

In any event, we drove by the other night and saw it all boarded up.  A quick Google search confirmed this:

http://www.philly.com/philly/blogs/the-insider/Buca_di_Beppo_shutdowns.html",2010-03-27 14:11:04
62DSJut_WZNxTNEPoVfomQ,3L2MhvRqsL5GdYvruUoWYw,PG1L06w6sonKGsTJEbCZIQ,3,0,0,0,"There is good economical food available in this blend of Arab-Greek traditional dishes. The platter I had was tasty and well-prepared.  The one person I met, my server etc., was very friendly and nice. 
    The building is 50's or 60's construction, probably, and pretty beat up, and the arterial road it sits on is mixed low-end retail / industrial / etc. But they cooking pretty well to serve people decent fare at low cost, in a low-cost facility. 
     One major demerit for me is that it was 100% plastic even eating IN !!: polystyrene plate, styrofoam water cup, plastic knife & fork, etc. I'm sure a lot of their sales are to-go, but they are generating total solid waste for every customer. Not good.",2017-10-13 22:57:36
mcwIPl2FFdm3yMlotCpFjw,5UyjlTuUdPxSg00acQ-W-w,cUi8TwIH_dt91b_KfPRdTg,4,1,0,0,"There's a saying that everyone thinks their neighborhood Chinese restaurant is the best.
Well I'm vouching for this place and I live nowhere near it!
When it comes to ""fried rice"", The texture and flavor are always consistently good.
St Pauls are pretty good also.
Well worth a taste if you are in the area.",2015-07-31 17:39:21
nashTayil-xEqv09B5vQXA,wp-uX1pnNjAIDBNnQxz1ZQ,PG1L06w6sonKGsTJEbCZIQ,5,0,0,0,"We are from out of town, and with a gnawing hunger in our bellies, set off to have something light to eat before dinner, a snack of sorts. We stumbled across this place, and decided to try it out. We were NOT disappointed. 
I had the chicken philly platter, and the plate was piled high with delicious chicken smothered in cheese, on a bed of rice flavored with saffron, a Mediterranean salad with I gradients I picked from a small selection, pita bread, and lovely Tsatziki sauce. Yummy, to say the least. 
My companion had the gyro, which was stuffed with a lot of meat, and he was more than satisfied with it. 
His combo came with fries. 
Awesome place. A hole in the wall, but worth checking it out.",2016-07-28 22:15:20
3H6qPqzM_BNoUPQUEuekzA,zg23ChWAll3vAo5OGVRPyA,qaPADjsU6c0Ufho0zdL6Yw,4,3,0,1,"neat little tropical themed place there on 2nd street in the northern liberties. i had a pita wrap, a martini, and some beer. all in all tastey, not too too pricey and easy going. not really all that memorable to me, though my friends all highly recommend the saytay (sp?) tips.",2006-10-02 17:32:48
7jnsXsUkfttrbu25UC78aA,ySqKXdWrWSsMk9hHAORlSA,Bzsh379eU98B4IRDogy8Wg,3,1,0,0,"Well, I was here on interview so just had a few bites to eat.  This place is huge and food is pretty decent.  Lunch gets pretty busy so had to find my interviewer after the line.  Meal was paid for but I recall it being pretty reasonable.  I would say selection is pretty nice since it is all pretty healthy.  Afterwards, we headed back for the interview.  You can easily get lost in here with all the buildings attached to each other.  Oh yeah, outside of the regular meal hours is a kiosk which serves coffee/tea and snacks.  My interviewer mentioned something about punch card for points.",2012-05-13 12:31:11
Jbx6fh8NEBR5F_sqttkazw,w-uc9fHlCFo_qsCYwkBy6w,HdV1pzSFK7kpgd60AKUHyQ,3,0,0,0,"I generally enjoy this chain but the lasagna was extremely bland!  The food was just okay and the drinks were pretty good.

I like the other Buca Di Beppo locations better, for some reason this one had really bland food.  Maybe it was what we ordered, i'm not sure, but this experience was a bit disappointing.",2009-11-09 00:24:51
oFvUSrrSIRQhkYR7jvxcrA,90bFXuRCxWbNSQ9Wc0mlnw,gRHfRxTqaf_oUapIB9MMUA,2,0,0,0,"When you order a hot menu item, you expect it to be hot.  It was like they microwaved it and didn't stir before serving.  The top was cold, the bottom was warm...erm, tepid.  Friendly staff though!",2013-02-09 22:48:25
BJ8FfArlOS4LMMXAqyGU4A,rXxrRXHIDGtrKYNkOjCcYg,gRHfRxTqaf_oUapIB9MMUA,1,0,0,0,"Slow slow slow.... Tasteless
Cold sandwich when I finally got it after asking twice...",2013-01-09 19:25:43
MVtN5BmbLsK65Xspff8l7w,6O0MxTs3Pzzj5cXSHgYmrw,qaPADjsU6c0Ufho0zdL6Yw,3,2,0,0,"I'm really not sure about the concept of 'vacation cuisine' but Azure has this tropical theme going, at least with decor.  It has an island-resort kitsch going for it.  There food has some interesting ideas behind it.  I like the seitan tips because it's something I've never really seen in a restaurant before.  I also had soba noodles, which I don't really consider tropical but they were pretty good.

It's a pretty big space with a nice sized bar, but I really can't see hanging out here just for the purpose of drinking.  They do have some reasonable drinks specials, particularly for happy hour so I might check that out.",2007-02-08 04:59:03
AR2xg-NSCLsyk8YpKHsVyA,E8bQngIXDH-7zQ84sveW7g,HdV1pzSFK7kpgd60AKUHyQ,4,0,0,0,"Very tasty food.  And do they ever bring you a lot of it!  Meatballs the size of your head.  Ok, not quite that big.  But pretty big.  We went there with friends..  Everything I tasted was excellent.

The only knock I can think of is the creepy head of the Pope in the middle of the table.",2007-01-23 05:07:05
7ca93GNrEX7FdPtGrMkCKQ,S_RauBdU4PQDPrWbsMpSgw,Bzsh379eU98B4IRDogy8Wg,4,0,0,1,"I mean, it's the Micron cafeteria, so why are you even reading this?  But surprisingly the food is pretty good.  Bonus: on Wednesday the small soup is $1.05.  If the food wasn't subsidized by Micron (I might guess) the prices would be worse...",2017-08-24 03:47:15
zDm29O7-4YG6t1ZfZhK4ng,iJuw-caMsa98CMjbCWIbIw,qaPADjsU6c0Ufho0zdL6Yw,2,2,0,1,"1- i went here in june 2006 for an early dinner, ate outside mid-afternoon & from what i remember either the food & service were decent or the friends i was with were awesome enough to distract.
2- i went here for brunch this saturday. Our 3 friends got there first so they had ordered some coffee and were seated at our reserved table when the 4 of us showed up.  The place was empty, noone greeted us, we found our table ourselves in the side room. the waitress offered to take our drinks immediately when she had barely handed us a menu yet. so we said we'll read the menu first. she comes back after 10 minutes or so to get our drinks. the first person she asked, asked 'hey anyone else getting a cocktail?' and waitress gave eye rolls, and started making impatient noises.  A few people order & she says, well cant you do drinks & food together? okay... so we get that straightened out & she gets to the 3rd person & my friend pauses for two seconds, and the waitress says, ~""Look, Should I come back later? Im really busy here."" in the meanest way possible. my friend says she felt like a little kid being chastised. This moody 22 yr old waitress with 1-2 other tables, one of them being a couple with 2 toddlers!  yeah I'm sure they're tipping big, meanwhile we are a party of seven! we say, no we have it, meanwhile she actually does leave!! she doesnt return for a LONG time. she doesnt bring anyones drink who ordered, and we have to start over & she says basically, ""sorry there is just a lot going on & i dont have time to wait.""  We werent taking a long time, but isn't that the job description? WAITress. any question anyone has, she answers in one word blurs. One friend ordered a ""margarita""  and she answers, rockorsalt. What? Cant you get both? and bc shes so fast & annoying and confusing, the guy chooses between on the rocks or salt!  She walked away and he says, huh, I think I just had to choose!? The drinks (blah) & food arrived eventually & the food was decent. Or maybe we were all starved. But my baked brie was okay & fruit was really fresh & delicious. So eventually we get our check & guess what? TIP already included. I guess it pays to be a bad waitress at that place!",2008-02-19 01:30:20
